participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
807,1097,9_113,19,Female,Black or African American,3.0,2.0,3.5,3.764705882,2.176470588235294,"1. The video features a young woman with pink-tipped hair sitting in a car, looking at the camera while the song ""Maneater"" by Hall & Oates plays. It is a very standard, low-effort selfie-style reel.
2. As a 19-year-old with a moderate-to-high sensation-seeking score (3.50), I am likely very familiar with this type of content and would find it quite ordinary and lacking in excitement. While the music is catchy and provides some stimulation, the visual content is passive and common.
3. I mapped these reactions to the scales by giving low scores to novelty and dramatic impact items, as the video is neither unique nor intense. Emotional arousal items received low-to-moderate scores, primarily influenced by the strong, recognizable soundtrack rather than the visuals.",3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,2,2,3,2,2,3,2,2,2,1,2,1,2,5,2,2,2
821,1097,9_113,29,Female,Asian,3.0,1.0,2.0,3.470588235,1.0588235294117647,"1. The video is a very standard social media clip featuring a woman in a car with her hair blowing in the wind to a well-known pop song. There is no plot, high-action, or startling imagery.
2. As a respondent with a low sensation-seeking score (2.00), I generally prefer content that is familiar and low-intensity. This video fits that description but is so common that it fails to register as exciting, novel, or impactful in any way.
3. I am mapping these reactions to the lower end of the 7-point scale. Since the video lacks any intense, unusual, or emotionally charged elements, most ratings will be 1. The soundtrack is slightly higher than a 1 only because it features a recognizable song, though it is not ""sensational.""",4.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
828,1097,9_113,29,Male,White or Caucasian,4.0,3.0,1.625,3.235294118,1.1764705882352942,"1. The video features a woman with pink-tipped hair sitting in the passenger seat of a car, looking at the camera while the song ""Maneater"" by Hall & Oates plays in the background. It is a standard selfie-style video common on social media platforms.
2. As a 29-year-old male with a low sensation-seeking score (1.62), I find this video to be very ordinary and lacking in any significant stimulation or excitement. It is a passive viewing experience that doesn't evoke a strong emotional or physical response.
3. Because the content is very common and lacks action, intensity, or creative novelty, the ratings across all categories will be very low. The soundtrack is a well-known song, which gives it a slightly higher score than the visuals, but overall the video is undramatic and unstimulating.",3.0,4.0,2.0,3.0,3.0,4.0,5.0,1.0,6.0,1.0,4.0,3.0,1.0,6.0,3.0,3.0,3.0,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1
842,1097,9_113,40,Male,Black or African American,5.0,4.0,2.75,2.705882353,1.8823529411764706,"1. The video features a woman with pink-tipped hair sitting in a car while the wind blows through her hair. The background music is the song ""Maneater"" by Hall & Oates. It is a very simple, selfie-style video with no significant action or narrative.
2. As a 40-year-old male with a moderate sensation-seeking score (2.75), I find this video to be very typical of social media content. It lacks the intensity, novelty, or emotional depth that would trigger a high sensation response. It feels like a standard, everyday post that doesn't offer much in terms of excitement or creativity.
3. Because the video is quite ordinary, I will rate the novelty and dramatic impact items very low. The emotional arousal items will also be low, as the video is neither stimulating nor particularly involving. The soundtrack gets a slightly higher score than the visuals simply because it is a well-known, classic song, but it doesn't make the overall video ""sensational.""",1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,7.0,6.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,2,2,2,2,1,2,2,2,2,1,2,1,1,4,2,2,2
843,1097,9_113,70,Male,Asian,6.0,4.0,1.375,5.647058824,1.0588235294117647,"1. The video depicts a woman with pink-highlighted hair sitting in a vehicle while the song ""Maneater"" by Hall & Oates plays in the background. The wind is blowing through her hair, and she maintains a relatively neutral expression while looking at the camera.
2. As a 70-year-old male with a graduate degree and a very low sensation-seeking score (1.38), I perceive this video as a very common and uninteresting social media post. It lacks intellectual depth, artistic complexity, or any elements that would be considered stimulating or impactful for someone of my demographic and personality profile.
3. Because the video is highly conventional and lacks any intense or provocative stimuli, I am mapping my reaction to the lowest end of the scales. I recognize the presence of a professional soundtrack, which warrants a slightly higher than minimum score, but otherwise, the video is entirely unsensational.",5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,5.0,6.0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
882,1097,9_113,41,Male,White or Caucasian,5.0,5.0,3.125,4.588235294,1.1176470588235294,"1. The video shows a woman sitting in a car with her hair blowing in the wind, accompanied by the song ""Maneater"" by Hall & Oates. It is a typical, low-effort social media selfie video.
2. As a 41-year-old male with a moderate sensation-seeking score, I find this video to be very ordinary and unengaging. It lacks any elements of surprise, intensity, or creativity that would capture my attention.
3. I am mapping this lack of interest to the lower end of the scales. Most items will receive a 1 or 2 because the video is neither novel, emotionally stimulating, nor dramatic.",5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
895,1097,9_113,31,Male,White or Caucasian,3.0,1.0,2.0,2.176470588,1.1764705882352942,"1. The video features a woman with pink-tipped hair sitting in a car, looking at the camera while the song ""Maneater"" by Hall & Oates plays in the background. There is very little action other than her hair blowing slightly and her changing her expression minimally.
2. As a 31-year-old male with a low sensation-seeking score (2.00), I would likely find this video quite mundane and uninteresting. It lacks any significant action, plot, or visual stimulation that would capture my attention or provoke an emotional response. It feels like a very typical, everyday social media post.
3. Because the video is low in intensity, novelty, and emotional weight, I will rate almost all categories at the lowest end of the scale. The visuals and soundtrack get slightly higher than a 1 only because the video is clear and the music is a well-known, professional recording, but they do not provide a ""sensational"" experience.",2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
901,1097,9_113,33,Male,Black or African American,2.0,2.0,3.125,3.647058824,1.9411764705882353,"1. The video features a woman with pink-tipped hair sitting in a car while the song ""Maneater"" by Hall & Oates plays in the background. Her hair is blowing in the wind, and she looks at the camera with a neutral to slightly confident expression. It is a typical short-form social media selfie video.
2. As a 33-year-old male with a moderate sensation-seeking score (3.12), I would likely find this video quite ordinary. It lacks high-energy action, shocking visuals, or a compelling narrative. While the music is a classic, the overall presentation is very common for platforms like Instagram Reels. It wouldn't provoke a strong emotional or physical reaction.
3. Because the content is standard and lacks intensity, I will map my ratings toward the lower end of the scale for most items. The ""strong soundtrack"" gets a slightly higher middle-of-the-road score because the song is well-known and clear, but the novelty, drama, and emotional arousal are minimal.",4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,2,2,2,2,1,2,3,2,2,1,2,1,1,4,2,2,2
812,1187,9_87,33,Female,Other,4.0,3.0,2.625,4.117647059,3.9411764705882355,"1. The video features a 33-foot tall pyramid built entirely from plastic waste collected from the Nile River in Egypt, intended to raise awareness for a climate summit. It uses a standard social media news format with text overlays and background music.
2. As a 33-year-old female with a moderate-low sensation-seeking score (2.62), I would likely appreciate the environmental message and find the concept of a ""trash pyramid"" to be highly creative and unusual. However, the calm, informative delivery would not trigger a high level of physical excitement or intense emotional arousal.
3. The ratings reflect high scores for novelty, uniqueness, and creativity due to the original subject matter. Emotional arousal and dramatic impact are rated moderately to reflect the importance of the message, while intensity, sound, and excitement scores are kept lower to align with my lower sensation-seeking profile and the video's steady pacing.",4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,4,2,4,3,4,4,5,2,4,3,6,2,3,3,6,6,6
816,1187,9_87,24,Female,Black or African American,6.0,4.0,3.625,4.941176471,5.0588235294117645,"1. The video features a highly unique and visually striking concept: a 33-foot pyramid made entirely of plastic waste from the Nile River, set in the Egyptian desert. It combines environmental activism with a large-scale art installation.
2. As a 24-year-old with a graduate degree and a moderate-to-high sensation-seeking score, I would find this content intellectually engaging and visually impressive. The novelty of the ""trash pyramid"" would stand out in a social media feed, and the environmental message would resonate with my likely values regarding sustainability and global issues.
3. The ratings reflect the high novelty and creativity of the project. While the video isn't ""exciting"" in a high-adrenaline sense, it has a powerful visual impact and is very unusual. The emotional and dramatic scores are moderate because the video is more of a news/awareness piece than a high-drama narrative, and the sound elements are secondary to the visuals.",5.0,2.0,7.0,6.0,6.0,5.0,7.0,1.0,5.0,4.0,6.0,3.0,6.0,3.0,7.0,6.0,5.0,5,4,5,4,6,5,6,3,5,4,7,3,4,4,7,7,7
824,1187,9_87,59,Female,White or Caucasian,6.0,6.0,1.5,3.529411765,3.235294117647059,"1. The video presents a unique environmental art installation: a 33-foot pyramid made of plastic waste from the Nile River, intended to raise awareness for a climate summit. The visuals are clear and the message is somber and informative, accompanied by calm, ambient music.
2. As a 59-year-old with a graduate degree and a very low sensation-seeking score (1.50), I would appreciate the intellectual and social importance of the message. I would find the concept creative and the scale of the pollution impactful, but I would not find the video ""exciting,"" ""intense,"" or ""arousing"" in a physical or emotional sense. My reaction would be one of quiet reflection on the environmental crisis rather than visceral excitement.
3. I will rate the novelty items (unique, novel, unusual) and creativity highly because the concept is distinct. However, I will rate the arousal and intensity scales (exciting, intense, arousing, goosebumps) very low, reflecting my low sensation-seeking preference and the calm nature of the video's production.",5.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,5.0,3.0,3,1,3,2,4,2,4,2,3,2,6,1,2,2,6,6,6
