participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
561,736,6_112,44,Male,White or Caucasian,5.0,6.0,2.75,5.647058824,2.3529411764705883,5.0,1.0,7.0,5.0,6.0,5.0,7.0,6.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,2,2,3,3,2,2,4,3,2,1,4,1,2,3,2,2,2
562,793,6_56,41,Male,White or Caucasian,2.0,2.0,4.0,1.823529412,4.294117647058823,1.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3,4,5,5,4,5,6,6,3,4,5,2,4,4,5,4,4
565,742,6_118,54,Female,White or Caucasian,5.0,2.0,2.5,5.0,2.0588235294117645,5.0,5.0,6.0,6.0,6.0,2.0,6.0,7.0,5.0,2.0,6.0,1.0,3.0,7.0,6.0,6.0,6.0,2,2,3,2,2,2,2,3,2,1,2,1,2,3,2,2,2
566,736,6_112,24,Female,White or Caucasian,4.0,1.0,3.875,5.117647059,3.6470588235294117,5.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4,3,5,4,3,4,5,3,3,2,5,2,3,4,4,4,4
566,832,6_91,24,Female,White or Caucasian,4.0,1.0,3.875,2.764705882,2.3529411764705883,5.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,3,2,3,2,2,2,5,1,2,1,3,1,1,4,3,3,2
567,799,6_61,29,Female,White or Caucasian,5.0,5.0,2.625,5.117647059,3.3529411764705883,4.0,5.0,5.0,6.0,5.0,7.0,3.0,4.0,7.0,6.0,5.0,2.0,5.0,6.0,7.0,5.0,5.0,4,3,4,4,3,3,2,2,4,2,5,1,3,2,5,5,5
569,831,6_90,30,Male,White or Caucasian,6.0,3.0,1.75,4.117647059,2.2941176470588234,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3,2,3,2,2,2,4,3,3,1,2,1,2,3,2,2,2
569,814,6_75,30,Male,White or Caucasian,6.0,3.0,1.75,3.705882353,1.588235294117647,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4,2,3,1,2,1,1,1,1,1,2,1,1,3,1,1,1
570,805,6_67,33,,,,,2.75,4.0,2.588235294117647,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,2,4,2,3,2,3,1,2,2,3,1,2,1,4,4,4
571,793,6_56,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,4.470588235,4.470588235294118,3.0,5.0,6.0,6.0,4.0,2.0,7.0,5.0,1.0,1.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,2,4,5,5,4,6,6,6,3,5,5,2,4,4,5,5,5
571,742,6_118,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,3.470588235,1.411764705882353,5.0,1.0,6.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,3,2,1,1,2,1,1,4,1,1,1
574,736,6_112,37,Male,White or Caucasian,5.0,2.0,2.125,4.294117647,1.8235294117647058,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,2,1,2,2,2,2,3,2,1,1,3,1,1,2,2,2,2
574,730,6_107,37,Male,White or Caucasian,5.0,2.0,2.125,3.647058824,2.0588235294117645,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,4.0,3,2,3,2,3,2,2,1,3,1,2,1,2,2,2,2,2
574,832,6_91,37,Male,White or Caucasian,5.0,2.0,2.125,2.705882353,2.235294117647059,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,6.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,3,2,3,2,2,2,4,1,2,1,3,1,1,3,3,3,2
575,775,6_4,61,Female,Black or African American,4.0,4.0,1.75,1.705882353,1.2352941176470589,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2
575,730,6_107,61,Female,Black or African American,4.0,4.0,1.75,3.352941176,2.1176470588235294,3.0,1.0,2.0,3.0,4.0,2.0,4.0,6.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,4.0,5.0,3,2,3,2,3,2,2,2,3,1,2,1,2,2,2,2,2
576,730,6_107,21,Male,White or Caucasian,2.0,1.0,2.375,1.411764706,3.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,5,3,4,3,4,3,2,2,5,1,3,2,4,3,3,3,3
578,805,6_67,34,Female,White or Caucasian,2.0,3.0,1.0,3.117647059,1.7058823529411764,5.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,6.0,5.0,3,1,2,1,2,1,2,1,2,3,2,1,1,1,2,2,2
578,736,6_112,34,Female,White or Caucasian,2.0,3.0,1.0,4.294117647,1.5294117647058822,1.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,7.0,1.0,3.0,6.0,6.0,7.0,5.0,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2
580,775,6_4,56,Female,White or Caucasian,4.0,5.0,1.625,4.411764706,1.411764705882353,6.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,1,1,2,2,1,1,1,1,1,1,3,1,1,1,2,2,2
583,831,6_90,53,Female,White or Caucasian,5.0,3.0,1.875,2.764705882,3.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,5.0,3.0,1.0,5.0,1.0,1.0,5.0,3.0,5.0,2.0,4,3,4,3,3,3,4,3,4,2,3,2,3,4,2,2,2
584,799,6_61,41,Female,White or Caucasian,4.0,5.0,1.375,4.294117647,2.0,2.0,5.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,6.0,6.0,2,1,2,1,2,1,2,1,3,2,3,1,2,1,3,3,4
584,832,6_91,41,Female,White or Caucasian,4.0,5.0,1.375,1.941176471,1.5294117647058822,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,2,1,2,1,1,1,3,1,1,1,2,1,1,2,2,2,2
585,730,6_107,23,Female,Asian,5.0,6.0,1.875,4.823529412,2.8823529411764706,6.0,5.0,6.0,4.0,7.0,6.0,5.0,2.0,6.0,2.0,3.0,5.0,6.0,2.0,6.0,6.0,5.0,5,3,4,2,4,3,2,2,5,1,3,2,4,3,2,2,2
585,736,6_112,23,Female,Asian,5.0,6.0,1.875,4.941176471,1.9411764705882353,3.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,2.0,5.0,5.0,6.0,7.0,6.0,2,2,3,2,2,2,3,2,1,1,3,1,1,2,2,2,2
585,832,6_91,23,Female,Asian,5.0,6.0,1.875,4.941176471,2.0,5.0,2.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,3.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,2,2,2,2,2,2,4,2,2,1,2,1,1,3,2,2,2
586,833,6_92,32,Male,Black or African American,3.0,2.0,3.0,1.529411765,2.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,2,2,3,2,2,2,4,1,1,1,3,1,1,2,3,3,3
589,742,6_118,51,Female,Black or African American,5.0,3.0,2.25,1.764705882,2.176470588235294,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2,3,2,3,2,3,2,2,1,2,1,2,3,2,2,2
589,793,6_56,51,Female,Black or African American,5.0,3.0,2.25,1.705882353,2.823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2,2,4,3,2,3,5,5,1,2,4,1,2,3,3,3,3
590,814,6_75,36,Male,White or Caucasian,3.0,2.0,2.375,3.529411765,2.1176470588235294,6.0,1.0,4.0,3.0,7.0,3.0,1.0,3.0,6.0,1.0,3.0,5.0,1.0,2.0,4.0,7.0,3.0,4,2,3,2,3,2,1,1,2,1,2,2,1,4,2,2,2
590,742,6_118,36,Male,White or Caucasian,3.0,2.0,2.375,3.529411765,1.8235294117647058,6.0,1.0,7.0,2.0,7.0,1.0,4.0,5.0,4.0,1.0,5.0,1.0,1.0,5.0,2.0,7.0,1.0,2,2,2,1,2,2,3,2,1,1,2,1,1,3,2,2,2
592,814,6_75,51,Male,White or Caucasian,5.0,4.0,3.625,3.529411765,1.9411764705882353,5.0,5.0,1.0,4.0,5.0,7.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,6.0,4.0,3.0,4,2,3,2,3,2,1,1,2,1,2,2,1,4,1,1,1
594,799,6_61,72,Female,White or Caucasian,5.0,1.0,1.375,3.529411765,2.0588235294117645,5.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,5.0,6.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,2,1,2,1,2,1,2,1,3,2,2,1,2,1,4,4,4
595,833,6_92,49,Male,White or Caucasian,6.0,5.0,3.375,4.294117647,2.0,3.0,4.0,2.0,5.0,6.0,3.0,5.0,4.0,4.0,6.0,7.0,3.0,4.0,5.0,5.0,4.0,3.0,2,2,3,2,2,2,3,1,1,1,3,1,1,1,3,3,3
597,799,6_61,55,Female,White or Caucasian,4.0,2.0,3.125,4.235294118,3.2941176470588234,3.0,6.0,2.0,5.0,5.0,4.0,4.0,2.0,6.0,6.0,3.0,1.0,6.0,2.0,6.0,4.0,7.0,4,3,4,3,3,4,2,1,4,3,4,1,4,1,5,5,5
601,742,6_118,59,Male,White or Caucasian,6.0,2.0,2.25,3.941176471,2.0,2.0,1.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,2.0,6.0,4.0,5.0,5.0,5.0,1.0,1.0,2,2,3,2,2,2,2,2,2,1,2,1,2,3,2,2,2
602,805,6_67,31,Male,Black or African American,6.0,1.0,2.0,2.941176471,2.7058823529411766,2.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,4,2,4,2,3,2,3,1,2,3,4,1,2,1,4,4,4
602,775,6_4,31,Male,Black or African American,6.0,1.0,2.0,2.294117647,1.588235294117647,1.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,3,3
604,831,6_90,43,Female,White or Caucasian,4.0,2.0,2.25,2.764705882,2.4705882352941178,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,3,2,3,3,2,3,4,3,3,2,2,1,2,3,2,2,2
605,793,6_56,27,Female,White or Caucasian,3.0,3.0,2.5,4.0,2.9411764705882355,1.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,3.0,2,3,4,3,2,3,5,4,2,3,4,1,2,3,3,3,3
607,845,7_102,32,Female,White or Caucasian,4.0,2.0,2.375,2.058823529,1.2941176470588236,1.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
607,937,7_78,32,Female,White or Caucasian,4.0,2.0,2.375,5.470588235,3.2941176470588234,5.0,5.0,5.0,7.0,4.0,7.0,7.0,7.0,7.0,1.0,5.0,1.0,6.0,7.0,7.0,5.0,7.0,3,2,3,3,2,4,5,6,2,2,5,1,4,5,3,3,3
611,949,7_89,30,Male,White or Caucasian,3.0,5.0,1.75,1.411764706,2.4705882352941178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2,2,2,2,2,2,3,2,2,2,3,1,2,2,4,4,5
612,856,7_112,35,Male,Asian,5.0,5.0,3.5,4.823529412,5.294117647058823,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4,4,5,5,6,5,6,3,7,4,6,3,7,6,6,6,7
613,914,7_57,50,Female,White or Caucasian,3.0,1.0,2.75,3.823529412,1.3529411764705883,3.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,1.0,2.0,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1
614,951,7_90,60,Female,White or Caucasian,5.0,3.0,2.75,4.529411765,2.588235294117647,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,6.0,5.0,6.0,3.0,3,2,3,3,2,3,3,2,2,2,3,1,2,4,3,3,3
615,875,7_21,35,Female,Asian,5.0,4.0,2.0,4.117647059,2.7058823529411766,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2,2,2,3,2,2,3,2,2,2,4,1,2,4,4,4,5
615,845,7_102,35,Female,Asian,5.0,4.0,2.0,1.941176471,1.411764705882353,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3
615,914,7_57,35,Female,Asian,5.0,4.0,2.0,1.882352941,1.1764705882352942,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1
616,949,7_89,25,Female,White or Caucasian,5.0,2.0,2.625,2.294117647,2.9411764705882355,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,6.0,2,2,3,3,2,3,5,2,2,1,4,1,2,2,5,5,6
617,937,7_78,23,Female,"White or Caucasian,Asian",3.0,1.0,3.0,4.823529412,3.8823529411764706,6.0,1.0,5.0,5.0,5.0,7.0,6.0,7.0,5.0,2.0,6.0,4.0,4.0,6.0,5.0,4.0,4.0,4,4,4,5,4,5,5,6,3,2,4,2,4,5,3,3,3
619,856,7_112,36,Male,Black or African American,3.0,1.0,4.125,4.647058824,5.882352941176471,3.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,6.0,7.0,5.0,5.0,5.0,4,5,6,6,6,6,7,3,7,4,7,5,7,6,7,7,7
621,954,7_93,25,Female,White or Caucasian,5.0,3.0,2.375,4.529411765,2.235294117647059,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5,2,4,2,4,2,2,1,2,1,3,1,2,1,2,2,2
623,902,7_46,20,Male,White or Caucasian,3.0,3.0,3.857142857,4.117647059,4.470588235294118,3.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,7.0,5.0,4,5,5,6,5,6,6,5,5,4,4,3,5,5,3,3,2
623,845,7_102,20,Male,White or Caucasian,3.0,3.0,3.857142857,4.0,1.9411764705882353,5.0,5.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,6.0,4.0,5.0,2.0,5.0,4.0,2.0,2,1,2,2,1,2,3,1,2,1,3,1,1,1,3,3,4
626,951,7_90,27,Female,White or Caucasian,5.0,4.0,4.0,3.588235294,3.3529411764705883,3.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,3,4,4,4,3,4,3,2,2,2,4,2,3,5,4,4,4
626,902,7_46,27,Female,White or Caucasian,5.0,4.0,4.0,5.705882353,4.705882352941177,3.0,6.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4,5,5,6,5,6,6,5,5,4,5,3,5,5,4,4,3
627,937,7_78,22,Female,Asian,5.0,4.0,2.625,3.941176471,3.1176470588235294,5.0,5.0,1.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,1.0,2.0,4.0,5.0,5.0,5.0,3,3,4,4,3,3,4,4,3,2,4,1,2,4,3,3,3
630,914,7_57,34,Male,White or Caucasian,2.0,3.0,1.75,1.0,1.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
632,914,7_57,28,Male,White or Caucasian,2.0,1.0,3.75,1.235294118,1.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
633,856,7_112,38,Male,Asian,5.0,4.0,2.5,4.411764706,4.764705882352941,4.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0,5.0,1.0,6.0,1.0,4.0,6.0,5.0,5.0,5.0,3,4,4,5,5,5,6,2,6,3,6,2,6,5,6,6,7
634,902,7_46,97215,Female,Asian,6.0,6.0,2.375,4.470588235,3.2941176470588234,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,3,3,3,4,3,4,5,4,4,4,3,2,4,4,2,2,2
636,949,7_89,29,Female,Asian,6.0,2.0,2.625,4.117647059,3.1176470588235294,2.0,2.0,1.0,5.0,1.0,5.0,7.0,1.0,5.0,6.0,5.0,5.0,5.0,1.0,6.0,6.0,7.0,2,2,2,3,2,3,5,2,4,2,4,1,3,2,5,5,6
637,875,7_21,44,Male,White or Caucasian,3.0,5.0,3.75,1.294117647,4.0588235294117645,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,4,4,5,3,5,5,3,3,3,5,2,4,5,5,5,5
640,954,7_93,35,Female,White or Caucasian,4.0,4.0,3.375,4.588235294,2.823529411764706,6.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,3.0,6.0,6.0,5.0,5,3,5,3,4,4,2,1,3,1,3,2,4,1,3,2,2
640,951,7_90,35,Female,White or Caucasian,4.0,4.0,3.375,5.176470588,3.235294117647059,5.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,4.0,3,4,3,4,3,4,4,2,3,2,4,2,3,5,3,3,3
641,937,7_78,40,Male,White or Caucasian,5.0,2.0,2.75,4.647058824,3.764705882352941,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,5.0,5.0,5.0,6.0,6.0,4,3,4,4,3,4,5,5,4,3,5,2,4,5,3,3,3
643,951,7_90,56,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",4.0,3.0,2.125,5.823529412,2.7058823529411766,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,7.0,4.0,5.0,7.0,6.0,6.0,5.0,3,2,3,3,2,3,3,2,2,2,4,1,2,5,3,3,3
645,951,7_90,68,Female,White or Caucasian,5.0,4.0,2.75,2.176470588,2.6470588235294117,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3,2,3,3,2,3,3,2,2,2,4,1,2,4,3,3,3
646,949,7_89,35,Male,Asian,6.0,6.0,2.0,3.647058824,2.3529411764705883,4.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,6.0,6.0,4.0,2.0,5.0,3.0,2.0,6.0,6.0,2,2,2,2,2,2,3,1,2,2,3,1,2,1,4,4,5
646,856,7_112,35,Male,Asian,6.0,6.0,2.0,2.882352941,4.470588235294118,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,5.0,3.0,1.0,6.0,5.0,3,2,4,3,5,4,6,2,6,3,5,2,6,6,6,6,7
647,937,7_78,20,Female,White or Caucasian,3.0,5.0,3.375,3.529411765,4.235294117647059,2.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,7.0,6.0,3,5,4,5,4,6,5,6,4,3,5,2,5,5,4,3,3
648,902,7_46,35,Male,White or Caucasian,6.0,3.0,2.0,4.117647059,2.588235294117647,3.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,1.0,3.0,6.0,4.0,6.0,3.0,2,3,3,3,2,3,4,3,3,2,3,1,3,3,2,2,2
649,937,7_78,37,Male,White or Caucasian,6.0,5.0,2.875,3.823529412,3.588235294117647,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3,3,4,4,3,4,4,5,3,2,5,2,3,4,4,4,4
652,875,7_21,41,Female,Black or African American,3.0,6.0,2.75,4.470588235,3.7058823529411766,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,1.0,4.0,5.0,5.0,7.0,4.0,4,3,4,4,3,4,4,3,2,2,5,2,3,5,5,5,5
654,845,7_102,42,Female,White or Caucasian,5.0,3.0,1.5,1.176470588,1.2941176470588236,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
654,914,7_57,42,Female,White or Caucasian,5.0,3.0,1.5,2.470588235,1.1176470588235294,1.0,2.0,2.0,2.0,4.0,4.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
656,949,7_89,20,Female,"White or Caucasian,Asian",3.0,4.0,3.5,3.823529412,4.294117647058823,1.0,5.0,1.0,6.0,4.0,4.0,7.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,2,4,3,5,4,5,6,3,5,2,6,2,5,3,6,6,6
658,845,7_102,24,Female,White or Caucasian,5.0,5.0,1.875,1.0,1.2941176470588236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
660,845,7_102,58,Female,White or Caucasian,5.0,1.0,2.25,1.411764706,1.2941176470588236,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
661,856,7_112,23,Male,Asian,5.0,6.0,3.0,4.411764706,4.9411764705882355,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,3,4,4,5,5,5,6,3,6,4,6,3,6,6,6,6,6
662,875,7_21,46,Male,Asian,6.0,,3.75,4.294117647,4.117647058823529,4.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,5.0,6.0,3,4,4,5,3,5,5,2,2,2,6,1,4,6,6,6,6
662,949,7_89,46,Male,Asian,6.0,,3.75,3.411764706,3.823529411764706,4.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,3.0,5.0,2,4,3,4,3,4,5,2,4,2,5,2,4,3,6,6,6
665,902,7_46,30,Male,White or Caucasian,4.0,2.0,3.375,1.647058824,3.9411764705882355,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3,5,4,5,4,5,5,5,4,3,4,2,4,5,3,3,3
667,875,7_21,50,Male,White or Caucasian,3.0,2.0,1.875,3.529411765,2.588235294117647,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,1.0,5.0,4.0,3.0,3.0,3.0,2,2,2,2,2,2,4,3,1,1,4,1,2,4,4,4,4
670,954,7_93,39,Female,Asian,5.0,,2.0,3.764705882,2.1176470588235294,5.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,6.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4,2,3,2,3,2,2,1,3,1,2,1,3,1,2,2,2
671,914,7_57,32,Male,White or Caucasian,5.0,4.0,2.5,1.470588235,1.1176470588235294,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
672,875,7_21,56,Female,White or Caucasian,2.0,1.0,2.25,6.176470588,2.8823529411764706,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,6.0,6.0,2,2,3,3,2,3,4,3,2,2,4,1,2,4,4,4,4
674,951,7_90,21,Female,Black or African American,2.0,,3.25,5.352941176,3.1176470588235294,4.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,2.0,5.0,5.0,4.0,5.0,6.0,6.0,7.0,5.0,3,3,4,4,3,4,4,2,2,2,4,2,2,5,3,3,3
675,937,7_78,26,Female,White or Caucasian,6.0,4.0,2.0,2.882352941,2.588235294117647,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,6.0,6.0,7.0,2,2,2,2,2,2,4,5,2,2,3,1,4,5,2,2,2
675,902,7_46,26,Female,White or Caucasian,6.0,4.0,2.0,3.588235294,2.2941176470588234,4.0,1.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2,2,2,2,2,2,4,3,3,2,3,1,2,3,2,2,2
676,937,7_78,39,Male,White or Caucasian,5.0,6.0,2.875,3.941176471,2.764705882352941,1.0,4.0,4.0,1.0,1.0,5.0,7.0,5.0,4.0,6.0,7.0,1.0,4.0,5.0,2.0,6.0,4.0,2,2,3,3,2,3,4,4,3,1,4,1,2,4,3,3,3
