participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
407,681,5_63,29,Male,White or Caucasian,5.0,3.0,3.625,3.411764706,5.0,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 4,
  ""unusual"": 5
}
```",5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,5,4,5,5,5,5,5,5,5,4,5,5,5,5,6,6,5
408,690,5_71,52,Male,White or Caucasian,5.0,2.0,2.5,1.823529412,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
409,662,5_46,32,Male,White or Caucasian,5.0,3.0,2.25,2.941176471,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""graphic"": 4,
  ""creative"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4
}
```",3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
409,667,5_50,32,Male,White or Caucasian,5.0,3.0,2.25,4.352941176,4.823529411764706,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""graphic"": 3,
  ""creative"": 3
}
```",5.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,6,5,5,6,5,5,5,5,4,3,3,4,4,4,6,6,6
410,624,5_12,42,Female,Asian,5.0,5.0,2.375,4.352941176,4.0588235294117645,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 4,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5
}
```",7.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,7.0,4.0,4.0,3.0,6.0,6.0,4.0,1.0,1.0,4,3,4,3,4,4,4,4,5,4,4,3,4,4,5,5,5
410,657,5_41,42,Female,Asian,5.0,5.0,2.375,3.235294118,2.588235294117647,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""goosebump"": 1,
  ""intense"": 1,
  ""dramatic"": 1,
  ""graphic"": 1,
  ""creative"": 3,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2
}
```",1.0,4.0,4.0,4.0,5.0,4.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,3,2,3,3,2,3,4,2,1,1,3,1,1,3,4,4,4
410,701,5_81,42,Female,Asian,5.0,5.0,2.375,1.176470588,5.0588235294117645,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundtrack"": 6,
  ""strong_soundeffect"": 6,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 4,
  ""creative"": 5,
  ""graphic"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,4,5,6,5,5,5,6,5,3,5,4,5,6,6,6,5
411,712,5_91,23,Female,White or Caucasian,3.0,4.0,2.5,3.0,3.823529411764706,,,,"{""novel"": 3, ""unique"": 3, ""unusual"": 3, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4}",3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
412,708,5_88,40,Female,White or Caucasian,4.0,4.0,3.5,1.647058824,6.0,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 7, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""graphic"": 5, ""creative"": 6, ""unusual"": 6}",1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,6,6,6,7,6,6,6,6,6,5,6,6,6,6,6,6,6
415,667,5_50,32,Female,"White or Caucasian,Asian",5.0,5.0,1.75,4.764705882,5.176470588235294,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 6,
  ""stimulating"": 5,
  ""powerful_impact"": 6,
  ""strong_soundeffect"": 6,
  ""strong_soundtrack"": 5,
  ""dramatic"": 6,
  ""intense"": 5,
  ""goosebump"": 5,
  ""graphic"": 4,
  ""creative"": 4
}
```",6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,5.0,6,5,6,6,6,5,5,6,6,4,4,5,5,5,5,5,4
416,643,5_29,33,Male,"White or Caucasian,Other",5.0,4.0,1.875,2.941176471,3.0588235294117645,,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 3, ""strong_visual"": 3, ""exciting"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 3, ""strong_soundtrack"": 3, ""dramatic"": 3, ""intense"": 3, ""goosebump"": 3, ""graphic"": 3, ""creative"": 3, ""unusual"": 3, ""novel"": 3}",2.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
416,701,5_81,33,Male,"White or Caucasian,Other",5.0,4.0,1.875,2.882352941,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""graphic"": 4,
  ""creative"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4
}
```",2.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
417,609,5_106,35,Male,White or Caucasian,4.0,6.0,1.625,1.588235294,3.764705882352941,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""involving"": 4,
  ""intense"": 3,
  ""dramatic"": 3,
  ""goosebump"": 2,
  ""graphic"": 2,
  ""creative"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2
}
```",1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,4,5,4,4,4,2,3,2,2,2,3,2,6,6,6
418,708,5_88,52,Female,White or Caucasian,5.0,6.0,1.5,1.529411765,6.0,,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""stimulating"": 6, ""powerful_impact"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""creative"": 6, ""graphic"": 6}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
418,624,5_12,52,Female,White or Caucasian,5.0,6.0,1.5,1.352941176,4.294117647058823,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""strong_visual"": 4,
  ""exciting"": 4,
  ""arousing"": 3,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""involving"": 4,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""unusual"": 5
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5,3,4,4,5,4,4,3,5,4,4,4,4,3,6,6,5
420,681,5_63,31,Female,Black or African American,2.0,1.0,2.25,4.294117647,5.0,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 4
}
```",5.0,3.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,6.0,5.0,5,4,5,5,5,5,5,5,5,4,5,5,5,5,6,6,5
421,643,5_29,21,Female,White or Caucasian,3.0,3.0,1.5,3.235294118,3.0,,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 3, ""strong_visual"": 3, ""exciting"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 3, ""strong_soundtrack"": 3, ""dramatic"": 3, ""intense"": 3, ""goosebump"": 3, ""graphic"": 3, ""creative"": 3, ""powerful_impact"": 3, ""unusual"": 3}",5.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
422,712,5_91,72,Female,White or Caucasian,3.0,3.0,3.0,2.176470588,2.2941176470588234,,,,"{""novel"": 3, ""unique"": 4, ""unusual"": 4, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 2, ""involving"": 2, ""stimulating"": 2, ""powerful_impact"": 2, ""strong_soundeffect"": 2, ""strong_soundtrack"": 2, ""dramatic"": 2, ""goosebump"": 1, ""intense"": 1, ""graphic"": 1, ""creative"": 2}",1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3,2,2,3,2,2,3,2,2,1,2,1,1,2,3,4,4
424,650,5_35,38,Female,Black or African American,6.0,4.0,3.125,1.764705882,3.3529411764705883,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 5,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 4,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 3,
  ""intense"": 3,
  ""dramatic"": 3,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2
}
```",2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5,3,4,3,4,3,4,2,3,2,3,3,3,3,4,4,4
424,681,5_63,38,Female,Black or African American,6.0,4.0,3.125,3.411764706,4.882352941176471,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 5,
  ""graphic"": 3
}
```",4.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,4.0,7.0,5,4,5,6,5,5,5,5,5,3,5,4,4,5,6,6,5
424,690,5_71,38,Female,Black or African American,6.0,4.0,3.125,4.0,6.0,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""creative"": 6, ""graphic"": 6, ""unusual"": 6}",1.0,6.0,5.0,6.0,1.0,6.0,4.0,1.0,4.0,4.0,5.0,1.0,7.0,5.0,1.0,4.0,7.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
425,650,5_35,57,Male,White or Caucasian,3.0,1.0,1.375,3.941176471,2.5294117647058822,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 4,
  ""exciting"": 2,
  ""strong_visual"": 3,
  ""powerful_impact"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2,
  ""unusual"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 4,
  ""exciting"": 2,
  ""strong_visual"": 3,
  ""powerful_impact"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2,
  ""unusual"": 2
}
```",5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4,2,3,2,4,2,3,2,3,2,2,2,2,2,3,3,2
426,657,5_41,30,Male,White or Caucasian,5.0,5.0,3.25,3.764705882,2.588235294117647,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""goosebump"": 1,
  ""intense"": 1,
  ""dramatic"": 1,
  ""graphic"": 1,
  ""creative"": 3,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2
}
```",2.0,3.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,4.0,3,2,3,3,2,3,4,2,1,1,3,1,1,3,4,4,4
426,609,5_106,30,Male,White or Caucasian,5.0,5.0,3.25,3.941176471,3.764705882352941,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 3,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 3,
  ""dramatic"": 3,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3,
  ""graphic"": 2
}
```",3.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,4,3,4,5,3,4,4,3,3,2,4,2,3,3,6,6,5
426,701,5_81,30,Male,White or Caucasian,5.0,5.0,3.25,3.941176471,4.9411764705882355,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 6,
  ""goosebump"": 4,
  ""intense"": 5,
  ""dramatic"": 5,
  ""creative"": 4,
  ""graphic"": 3,
  ""strong_soundtrack"": 6,
  ""strong_soundeffect"": 6
}
```",4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5,5,5,6,6,5,5,6,5,3,4,4,5,6,5,5,4
427,609,5_106,28,Female,White or Caucasian,5.0,5.0,1.0,4.764705882,4.176470588235294,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 4,
  ""strong_visual"": 4,
  ""exciting"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 5,
  ""graphic"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3,
  ""unusual"": 6,
  ""novel"": 6
}
```",5.0,2.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4,3,4,5,4,4,4,3,5,2,5,3,4,3,6,6,6
427,657,5_41,28,Female,White or Caucasian,5.0,5.0,1.0,3.764705882,2.0,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""novel"": 3,
  ""emotional"": 2,
  ""exciting"": 2,
  ""strong_visual"": 3,
  ""creative"": 3,
  ""graphic"": 1,
  ""arousing"": 1,
  ""involving"": 2,
  ""intense"": 1,
  ""dramatic"": 1,
  ""goosebump"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2
}
```",1.0,4.0,5.0,4.0,1.0,4.0,6.0,5.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,2,1,2,2,2,2,3,2,1,1,3,1,1,2,3,3,3
428,643,5_29,31,Female,Asian,6.0,4.0,2.375,1.941176471,2.588235294117647,,,,"{""novel"": 4, ""unique"": 4, ""powerful_impact"": 3, ""goosebump"": 2, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""creative"": 3, ""graphic"": 1, ""arousing"": 2, ""unusual"": 3, ""involving"": 3, ""intense"": 2, ""strong_soundtrack"": 2, ""stimulating"": 2, ""strong_soundeffect"": 2, ""dramatic"": 2}",3.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,2,3,3,3,2,3,2,2,1,3,2,2,2,4,4,3
432,690,5_71,48,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",3.0,1.0,2.5,4.588235294,4.882352941176471,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 5, ""involving"": 5, ""powerful_impact"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""goosebump"": 5, ""graphic"": 5, ""creative"": 5, ""unusual"": 5}",4.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,1.0,4.0,6.0,4.0,7.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5
433,662,5_46,48,Male,Asian,5.0,3.0,1.5,2.705882353,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",4.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
433,712,5_91,48,Male,Asian,5.0,3.0,1.5,4.117647059,3.176470588235294,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3
}
```",2.0,1.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,1.0,6.0,1.0,3.0,7.0,2.0,6.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
434,667,5_50,51,Female,White or Caucasian,3.0,nan,2.625,2.117647059,4.294117647058823,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 4,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 4,
  ""graphic"": 4,
  ""creative"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,5,4,4,5,5,4,4,5,5,4,3,4,5,4,4,4,4
435,708,5_88,59,Female,White or Caucasian,5.0,1.0,1.625,3.058823529,4.823529411764706,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 5, ""involving"": 5, ""stimulating"": 5, ""powerful_impact"": 5, ""goosebump"": 5, ""intense"": 5, ""dramatic"": 5, ""strong_soundtrack"": 5, ""strong_soundeffect"": 5, ""creative"": 5, ""graphic"": 5}",1.0,2.0,7.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
436,624,5_12,33,Male,White or Caucasian,5.0,2.0,2.0,6.0,3.9411764705882355,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 4,
  ""unusual"": 5
}
```",7.0,4.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,2.0,7.0,7.0,7.0,6.0,6.0,4,3,4,3,4,3,4,4,4,4,4,3,4,4,5,5,5
439,681,5_63,72,Male,White or Caucasian,5.0,3.0,4.125,2.352941176,4.882352941176471,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 4,
  ""creative"": 5,
  ""graphic"": 3
}
```",1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,5,4,5,5,5,5,5,5,5,3,5,4,5,5,6,6,5
439,667,5_50,72,Male,White or Caucasian,5.0,3.0,4.125,3.470588235,5.294117647058823,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 6,
  ""stimulating"": 5,
  ""powerful_impact"": 6,
  ""strong_soundeffect"": 6,
  ""strong_soundtrack"": 5,
  ""dramatic"": 6,
  ""intense"": 6,
  ""goosebump"": 5,
  ""creative"": 4,
  ""graphic"": 4
}
```",7.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,6.0,5.0,2.0,1.0,6.0,4.0,2.0,3.0,4.0,6,5,6,6,6,5,5,6,6,4,4,5,6,5,5,5,5
